id,condition,slider_value,hypothesis,hypothesis_type,slider_value_normalized,outcome,browser,browser_width,browser_height,screen_width,screen_height,mobile_device,about,why_action,comment,age,gender,first_language,experiment_time,action_trial_time,manip_check_score,action_response
143,learning,56,both,posterior,0.267,light,chrome,1299,662,1366,768,FALSE,decision making,"if i pull the handle it will tell me if the light or the music turns on, then i will know which label goes where depending on what turns on. if nothing happens i will know it is the toy that requires both actions at the same time to produce light and music. ",n/a,31,f,english,250.539,31.008,3,handle
143,learning,63,button,posterior,0.3,light,chrome,1299,662,1366,768,FALSE,decision making,"if i pull the handle it will tell me if the light or the music turns on, then i will know which label goes where depending on what turns on. if nothing happens i will know it is the toy that requires both actions at the same time to produce light and music. ",n/a,31,f,english,250.539,31.008,3,handle
143,learning,91,handle,posterior,0.433,light,chrome,1299,662,1366,768,FALSE,decision making,"if i pull the handle it will tell me if the light or the music turns on, then i will know which label goes where depending on what turns on. if nothing happens i will know it is the toy that requires both actions at the same time to produce light and music. ",n/a,31,f,english,250.539,31.008,3,handle
144,nogoal,49,both,posterior,0.318,music,chrome,883,929,1920,1080,FALSE,i'm not sure,"i still think it could've been any of the 3 toys. but since i didn't know, i knew performing both actions at the same time would help see a result. ",,27,f,english,176.069,24.317,3,both
144,nogoal,52,button,posterior,0.338,music,chrome,883,929,1920,1080,FALSE,i'm not sure,"i still think it could've been any of the 3 toys. but since i didn't know, i knew performing both actions at the same time would help see a result. ",,27,f,english,176.069,24.317,3,both
144,nogoal,53,handle,posterior,0.344,music,chrome,883,929,1920,1080,FALSE,i'm not sure,"i still think it could've been any of the 3 toys. but since i didn't know, i knew performing both actions at the same time would help see a result. ",,27,f,english,176.069,24.317,3,both
145,performance,1,both,posterior,0.01,music,chrome,1299,600,1366,768,FALSE,not sure,because buttons are best for music,no,27,male,english,201.928,33.997,3,button
145,performance,1,handle,posterior,0.01,music,chrome,1299,600,1366,768,FALSE,not sure,because buttons are best for music,no,27,male,english,201.928,33.997,3,button
145,performance,100,button,posterior,0.98,music,chrome,1299,600,1366,768,FALSE,not sure,because buttons are best for music,no,27,male,english,201.928,33.997,3,button
146,performance,78,both,posterior,0.329,music,chrome,1373,769,1440,900,FALSE,deductive reasoning,it was the one that was guaranteed to cause music to play no matter what,n/a,30,f,english,237.751,11.368,3,both
146,performance,76,button,posterior,0.321,music,chrome,1373,769,1440,900,FALSE,deductive reasoning,it was the one that was guaranteed to cause music to play no matter what,n/a,30,f,english,237.751,11.368,3,both
146,performance,83,handle,posterior,0.35,music,chrome,1373,769,1440,900,FALSE,deductive reasoning,it was the one that was guaranteed to cause music to play no matter what,n/a,30,f,english,237.751,11.368,3,both
147,performance,55,both,posterior,0.285,light,chrome,1030,530,1366,768,FALSE,memory,it guarantees action,no,27,f ,english,121.83,4.495,3,both
147,performance,70,button,posterior,0.363,light,chrome,1030,530,1366,768,FALSE,memory,it guarantees action,no,27,f ,english,121.83,4.495,3,both
147,performance,68,handle,posterior,0.352,light,chrome,1030,530,1366,768,FALSE,memory,it guarantees action,no,27,f ,english,121.83,4.495,3,both
148,presentation,66,button,posterior,0.288,light,chrome,1651,903,1366,768,FALSE,people make decision on which action to make when there's missing piece. ,turn on both light and music play is better guess than one press or one pull,nope,22,male,english,303.287,21.939,3,both
148,presentation,63,handle,posterior,0.275,light,chrome,1651,903,1366,768,FALSE,people make decision on which action to make when there's missing piece. ,turn on both light and music play is better guess than one press or one pull,nope,22,male,english,303.287,21.939,3,both
148,presentation,100,both,posterior,0.437,light,chrome,1651,903,1366,768,FALSE,people make decision on which action to make when there's missing piece. ,turn on both light and music play is better guess than one press or one pull,nope,22,male,english,303.287,21.939,3,both
149,presentation,40,both,posterior,0.331,music,chrome,1477,600,1680,1050,FALSE,our perceptions of chance,i thought it had the best chance of doing something impressive,no,35,m,english,126.868,22.007,3,both
149,presentation,41,button,posterior,0.339,music,chrome,1477,600,1680,1050,FALSE,our perceptions of chance,i thought it had the best chance of doing something impressive,no,35,m,english,126.868,22.007,3,both
149,presentation,40,handle,posterior,0.331,music,chrome,1477,600,1680,1050,FALSE,our perceptions of chance,i thought it had the best chance of doing something impressive,no,35,m,english,126.868,22.007,3,both
150,performance,53,button,posterior,0.335,light,chrome,1351,730,1366,768,FALSE,no idea,gut instinct,none,31,male,english ,228.421,41.253,3,both
150,performance,50,both,posterior,0.316,light,chrome,1351,730,1366,768,FALSE,no idea,gut instinct,none,31,male,english ,228.421,41.253,3,both
150,performance,55,handle,posterior,0.348,light,chrome,1351,730,1366,768,FALSE,no idea,gut instinct,none,31,male,english ,228.421,41.253,3,both
151,learning,85,handle,posterior,0.434,light,chrome,1316,667,1366,768,FALSE,something about logical evaluation,"if i pull the handle either the light comes on, or music plays or nothing happens, so i will know how to label the toy",no,39,m,english,361.93,51.904,2,handle
151,learning,23,both,posterior,0.117,light,chrome,1316,667,1366,768,FALSE,something about logical evaluation,"if i pull the handle either the light comes on, or music plays or nothing happens, so i will know how to label the toy",no,39,m,english,361.93,51.904,2,handle
151,learning,88,button,posterior,0.449,light,chrome,1316,667,1366,768,FALSE,something about logical evaluation,"if i pull the handle either the light comes on, or music plays or nothing happens, so i will know how to label the toy",no,39,m,english,361.93,51.904,2,handle
152,performance,80,button,posterior,0.331,light,chrome,1870,600,1920,1080,FALSE,guessing,both actions at the same time can do something,no,28,f,english,360.647,13.774,3,both
152,performance,86,both,posterior,0.355,light,chrome,1870,600,1920,1080,FALSE,guessing,both actions at the same time can do something,no,28,f,english,360.647,13.774,3,both
152,performance,76,handle,posterior,0.314,light,chrome,1870,600,1920,1080,FALSE,guessing,both actions at the same time can do something,no,28,f,english,360.647,13.774,3,both
153,performance,56,both,posterior,0.248,light,chrome,1853,984,1920,1080,FALSE,i am not sure.,so that the light would come on either way.,none.,25,m,english,364.106,145.056,3,both
153,performance,82,handle,posterior,0.363,light,chrome,1853,984,1920,1080,FALSE,i am not sure.,so that the light would come on either way.,none.,25,m,english,364.106,145.056,3,both
153,performance,88,button,posterior,0.389,light,chrome,1853,984,1920,1080,FALSE,i am not sure.,so that the light would come on either way.,none.,25,m,english,364.106,145.056,3,both
154,nogoal,25,handle,posterior,0.195,light,firefox,884,457,960,540,FALSE,"i am not sure, but i enjoyed it a lot.",i remembered that pulling a handle and pushing a buttons creates music and light.,"everything worked great, thank you!",41,f,english,261.362,22.444,3,both
154,nogoal,74,both,posterior,0.578,light,firefox,884,457,960,540,FALSE,"i am not sure, but i enjoyed it a lot.",i remembered that pulling a handle and pushing a buttons creates music and light.,"everything worked great, thank you!",41,f,english,261.362,22.444,3,both
154,nogoal,29,button,posterior,0.227,light,firefox,884,457,960,540,FALSE,"i am not sure, but i enjoyed it a lot.",i remembered that pulling a handle and pushing a buttons creates music and light.,"everything worked great, thank you!",41,f,english,261.362,22.444,3,both
155,performance,1,handle,posterior,0.01,light,chrome,953,742,1600,900,FALSE,not sure.,seemed logical.,no,48,f,english,245.045,47.886,3,button
155,performance,95,button,posterior,0.979,light,chrome,953,742,1600,900,FALSE,not sure.,seemed logical.,no,48,f,english,245.045,47.886,3,button
155,performance,1,both,posterior,0.01,light,chrome,953,742,1600,900,FALSE,not sure.,seemed logical.,no,48,f,english,245.045,47.886,3,button
156,learning,100,handle,posterior,0.98,light,chrome,1299,600,1366,768,FALSE,perceptions of outcomes,"it led to one, identifiable result",thanks,37,m,english,210.496,31.598,3,handle
156,learning,1,button,posterior,0.01,light,chrome,1299,600,1366,768,FALSE,perceptions of outcomes,"it led to one, identifiable result",thanks,37,m,english,210.496,31.598,3,handle
156,learning,1,both,posterior,0.01,light,chrome,1299,600,1366,768,FALSE,perceptions of outcomes,"it led to one, identifiable result",thanks,37,m,english,210.496,31.598,3,handle
157,performance,100,handle,posterior,0.98,light,chrome,1327,743,1440,900,FALSE,intuitive design,"because a handle feels like a switch, and that makes me think of light","nope, thank you",51,f,english,158.6,17.068,3,handle
157,performance,1,both,posterior,0.01,light,chrome,1327,743,1440,900,FALSE,intuitive design,"because a handle feels like a switch, and that makes me think of light","nope, thank you",51,f,english,158.6,17.068,3,handle
157,performance,1,button,posterior,0.01,light,chrome,1327,743,1440,900,FALSE,intuitive design,"because a handle feels like a switch, and that makes me think of light","nope, thank you",51,f,english,158.6,17.068,3,handle
158,performance,25,both,posterior,0.362,light,chrome,578,554,1366,768,FALSE,to see if people can follow instructions,"because, regardless which of the three it was, the light would turn on.",,38,f,english,260.92,22.622,2,both
158,performance,22,handle,posterior,0.319,light,chrome,578,554,1366,768,FALSE,to see if people can follow instructions,"because, regardless which of the three it was, the light would turn on.",,38,f,english,260.92,22.622,2,both
158,performance,22,button,posterior,0.319,light,chrome,578,554,1366,768,FALSE,to see if people can follow instructions,"because, regardless which of the three it was, the light would turn on.",,38,f,english,260.92,22.622,2,both
159,learning,1,both,posterior,0.01,music,chrome,961,600,1280,768,FALSE,reasoning,cause i only pulled the lever and the music played.,no,36,m,english,253.622,35.096,3,handle
159,learning,1,button,posterior,0.01,music,chrome,961,600,1280,768,FALSE,reasoning,cause i only pulled the lever and the music played.,no,36,m,english,253.622,35.096,3,handle
