id,condition,slider_value,hypothesis,hypothesis_type,slider_value_normalized,outcome,browser,browser_width,browser_height,screen_width,screen_height,mobile_device,about,why_action,comment,age,gender,first_language,experiment_time,action_trial_time,manip_check_score,social_condition,action_response
157,nogoal,1,both,posterior,0.01,music,chrome,1373,769,1440,900,FALSE,i honestly don't know.,it was the most logical.,none,38,f,english,288.84,57.647,3,no-social,button
157,nogoal,1,handle,posterior,0.01,music,chrome,1373,769,1440,900,FALSE,i honestly don't know.,it was the most logical.,none,38,f,english,288.84,57.647,3,no-social,button
158,learning,1,both,posterior,0.01,light,chrome,1870,600,1920,1080,FALSE,seeing how people view how buttons work.,because it seemed the most efficient in learning what the button does. ,nothing.,21,m,english,339.087,84.395,3,social,button
158,learning,100,button,posterior,0.98,light,chrome,1870,600,1920,1080,FALSE,seeing how people view how buttons work.,because it seemed the most efficient in learning what the button does. ,nothing.,21,m,english,339.087,84.395,3,social,button
158,learning,1,handle,posterior,0.01,light,chrome,1870,600,1920,1080,FALSE,seeing how people view how buttons work.,because it seemed the most efficient in learning what the button does. ,nothing.,21,m,english,339.087,84.395,3,social,button
159,presentation,80,both,posterior,0.567,music,chrome,1293,662,1360,768,FALSE,to check our decisions making skills and the process at which we came to the decision,i thought maybe i would care slightly less about the one that needed to have both the handle pulled and button pushed. seemed silly it needed both to operate,"well, at one point the device began to play music, i turned up the volume with my keyboard but then it jumped to the next page suddenly. i'm not sure if this was intentional, but something for you to look into, possibly.",30,m,english,450.446,56.106,3,social,both
159,presentation,30,button,posterior,0.213,music,chrome,1293,662,1360,768,FALSE,to check our decisions making skills and the process at which we came to the decision,i thought maybe i would care slightly less about the one that needed to have both the handle pulled and button pushed. seemed silly it needed both to operate,"well, at one point the device began to play music, i turned up the volume with my keyboard but then it jumped to the next page suddenly. i'm not sure if this was intentional, but something for you to look into, possibly.",30,m,english,450.446,56.106,3,social,both
159,presentation,31,handle,posterior,0.22,music,chrome,1293,662,1360,768,FALSE,to check our decisions making skills and the process at which we came to the decision,i thought maybe i would care slightly less about the one that needed to have both the handle pulled and button pushed. seemed silly it needed both to operate,"well, at one point the device began to play music, i turned up the volume with my keyboard but then it jumped to the next page suddenly. i'm not sure if this was intentional, but something for you to look into, possibly.",30,m,english,450.446,56.106,3,social,both
160,learning,16,handle,posterior,0.286,light,chrome,1293,672,1360,768,FALSE,i do not know.,because it seemed to be the correct way to make the toy work.,no.,27,m,english,144.569,23.204,2,no-social,both
160,learning,27,both,posterior,0.482,light,chrome,1293,672,1360,768,FALSE,i do not know.,because it seemed to be the correct way to make the toy work.,no.,27,m,english,144.569,23.204,2,no-social,both
160,learning,13,button,posterior,0.232,light,chrome,1293,672,1360,768,FALSE,i do not know.,because it seemed to be the correct way to make the toy work.,no.,27,m,english,144.569,23.204,2,no-social,both
161,presentation,95,handle,posterior,0.979,music,chrome,1462,923,2560,1080,FALSE,i don't know.,pulling a handle seems like it could be the  best option for playing music,n/a,33,f,english,310.456,55.378,3,social,handle
161,presentation,1,button,posterior,0.01,music,chrome,1462,923,2560,1080,FALSE,i don't know.,pulling a handle seems like it could be the  best option for playing music,n/a,33,f,english,310.456,55.378,3,social,handle
161,presentation,1,both,posterior,0.01,music,chrome,1462,923,2560,1080,FALSE,i don't know.,pulling a handle seems like it could be the  best option for playing music,n/a,33,f,english,310.456,55.378,3,social,handle
162,presentation,49,both,posterior,0.331,music,chrome,1213,627,1280,720,FALSE,i don't know,it was guaranteed to do something,no,35,m,english,136.063,33.331,3,social,both
162,presentation,50,button,posterior,0.338,music,chrome,1213,627,1280,720,FALSE,i don't know,it was guaranteed to do something,no,35,m,english,136.063,33.331,3,social,both
162,presentation,49,handle,posterior,0.331,music,chrome,1213,627,1280,720,FALSE,i don't know,it was guaranteed to do something,no,35,m,english,136.063,33.331,3,social,both
163,nogoal,22,button,posterior,0.122,light,chrome,1870,600,1920,1080,FALSE,not sure,i like both actions,no,35,male,english,186.359,43.254,2,social,both
163,nogoal,84,both,posterior,0.464,light,chrome,1870,600,1920,1080,FALSE,not sure,i like both actions,no,35,male,english,186.359,43.254,2,social,both
163,nogoal,75,handle,posterior,0.414,light,chrome,1870,600,1920,1080,FALSE,not sure,i like both actions,no,35,male,english,186.359,43.254,2,social,both
164,performance,1,button,posterior,0.01,music,chrome,1853,898,1920,1080,FALSE,probabilities,it was a 50/50 guess between the button and handle. the handle was presented first so i chose that one.,,35,f,english,261.685,64.274,3,no-social,handle
164,performance,1,both,posterior,0.01,music,chrome,1853,898,1920,1080,FALSE,probabilities,it was a 50/50 guess between the button and handle. the handle was presented first so i chose that one.,,35,f,english,261.685,64.274,3,no-social,handle
164,performance,100,handle,posterior,0.98,music,chrome,1853,898,1920,1080,FALSE,probabilities,it was a 50/50 guess between the button and handle. the handle was presented first so i chose that one.,,35,f,english,261.685,64.274,3,no-social,handle
165,nogoal,63,button,posterior,0.321,music,chrome,1375,600,1440,900,FALSE, , , ,33,m,english,680.687,78.324,2,social,both
165,nogoal,73,both,posterior,0.372,music,chrome,1375,600,1440,900,FALSE, , , ,33,m,english,680.687,78.324,2,social,both
165,nogoal,60,handle,posterior,0.306,music,chrome,1375,600,1440,900,FALSE, , , ,33,m,english,680.687,78.324,2,social,both
166,nogoal,6,button,posterior,0.054,music,chrome,1630,600,1680,1050,FALSE,trying to determine if people can use deductive reasoning in a decision,i pulled the lever and it played music,no comments,30,male,english,180.878,22.855,3,no-social,handle
166,nogoal,6,both,posterior,0.054,music,chrome,1630,600,1680,1050,FALSE,trying to determine if people can use deductive reasoning in a decision,i pulled the lever and it played music,no comments,30,male,english,180.878,22.855,3,no-social,handle
166,nogoal,100,handle,posterior,0.893,music,chrome,1630,600,1680,1050,FALSE,trying to determine if people can use deductive reasoning in a decision,i pulled the lever and it played music,no comments,30,male,english,180.878,22.855,3,no-social,handle
167,learning,100,handle,posterior,0.98,music,chrome,1870,600,1920,1080,FALSE,some sort of hidden bias or cognitive test?,it seemed that the lever outcome alone would show what type of toy it was.,thank you,37,m,english,216.501,53.423,3,social,handle
167,learning,1,both,posterior,0.01,music,chrome,1870,600,1920,1080,FALSE,some sort of hidden bias or cognitive test?,it seemed that the lever outcome alone would show what type of toy it was.,thank you,37,m,english,216.501,53.423,3,social,handle
167,learning,1,button,posterior,0.01,music,chrome,1870,600,1920,1080,FALSE,some sort of hidden bias or cognitive test?,it seemed that the lever outcome alone would show what type of toy it was.,thank you,37,m,english,216.501,53.423,3,social,handle
168,learning,48,button,posterior,0.242,light,firefox,1456,600,1525,858,FALSE,logic,because it pointed to both on the same line.,everything was fine,51,male,english,362.598,81.314,3,social,both
168,learning,100,both,posterior,0.505,light,firefox,1456,600,1525,858,FALSE,logic,because it pointed to both on the same line.,everything was fine,51,male,english,362.598,81.314,3,social,both
168,learning,50,handle,posterior,0.253,light,firefox,1456,600,1525,858,FALSE,logic,because it pointed to both on the same line.,everything was fine,51,male,english,362.598,81.314,3,social,both
169,presentation,78,handle,posterior,0.338,music,chrome,1331,702,1536,864,FALSE,not sure.,"all three toys, when both the lever is pulled and button is pressed, will light up and make sound.",no,27,f,english,274.416,15.456,3,social,both
169,presentation,77,both,posterior,0.333,music,chrome,1331,702,1536,864,FALSE,not sure.,"all three toys, when both the lever is pulled and button is pressed, will light up and make sound.",no,27,f,english,274.416,15.456,3,social,both
169,presentation,76,button,posterior,0.329,music,chrome,1331,702,1536,864,FALSE,not sure.,"all three toys, when both the lever is pulled and button is pressed, will light up and make sound.",no,27,f,english,274.416,15.456,3,social,both
170,presentation,50,handle,posterior,0.307,music,chrome,767,780,1440,900,FALSE,learning how something works,i knew it would make the toy work for sure,,24,f,english,195.362,11.831,3,social,both
170,presentation,63,both,posterior,0.387,music,chrome,767,780,1440,900,FALSE,learning how something works,i knew it would make the toy work for sure,,24,f,english,195.362,11.831,3,social,both
170,presentation,50,button,posterior,0.307,music,chrome,767,780,1440,900,FALSE,learning how something works,i knew it would make the toy work for sure,,24,f,english,195.362,11.831,3,social,both
171,presentation,81,handle,posterior,0.407,light,chrome,1213,600,1280,768,FALSE,i think this task was about figuring out how things work and what your natural assumption is when seeing something operate. ,i selected the action i did because i felt that it was more impressive to have the light and music on at the same time.,thank you!,31,m,english,195.742,22.502,2,social,both
171,presentation,92,both,posterior,0.462,light,chrome,1213,600,1280,768,FALSE,i think this task was about figuring out how things work and what your natural assumption is when seeing something operate. ,i selected the action i did because i felt that it was more impressive to have the light and music on at the same time.,thank you!,31,m,english,195.742,22.502,2,social,both
171,presentation,26,button,posterior,0.131,light,chrome,1213,600,1280,768,FALSE,i think this task was about figuring out how things work and what your natural assumption is when seeing something operate. ,i selected the action i did because i felt that it was more impressive to have the light and music on at the same time.,thank you!,31,m,english,195.742,22.502,2,social,both
172,learning,6,handle,posterior,0.049,light,chrome,1870,600,1920,1080,FALSE,i have no idea,i took a guess,no,40,f,emglish,257.808,49.673,3,social,button
172,learning,21,both,posterior,0.172,light,chrome,1870,600,1920,1080,FALSE,i have no idea,i took a guess,no,40,f,emglish,257.808,49.673,3,social,button
172,learning,95,button,posterior,0.779,light,chrome,1870,600,1920,1080,FALSE,i have no idea,i took a guess,no,40,f,emglish,257.808,49.673,3,social,button
173,learning,18,both,posterior,0.099,light,chrome,1853,949,1920,1080,FALSE,no idea,it was the easiest way to figure out what toy it was.,no,30,f,english,185.474,39.662,3,no-social,button
173,learning,83,handle,posterior,0.456,light,chrome,1853,949,1920,1080,FALSE,no idea,it was the easiest way to figure out what toy it was.,no,30,f,english,185.474,39.662,3,no-social,button
173,learning,81,button,posterior,0.445,light,chrome,1853,949,1920,1080,FALSE,no idea,it was the easiest way to figure out what toy it was.,no,30,f,english,185.474,39.662,3,no-social,button
174,nogoal,1,button,posterior,0.01,light,chrome,1749,883,1366,768,FALSE,i don't know,the other toys would have either done nothing or played music if the handle was pulled.,the part that showed that the light turned on after i chose to pull the handle seemed to go by quickly without me being able to read it in full. ,24,f,english,257.783,37.07,3,no-social,handle
174,nogoal,100,handle,posterior,0.98,light,chrome,1749,883,1366,768,FALSE,i don't know,the other toys would have either done nothing or played music if the handle was pulled.,the part that showed that the light turned on after i chose to pull the handle seemed to go by quickly without me being able to read it in full. ,24,f,english,257.783,37.07,3,no-social,handle
